months,style,sku,size,pcs,rate,gross_amt
,JNE3863,JNE3863-TU-XS,1.00,500.00,480.00,51.00
,JNE3863,JNE3863-TU-XXL,1.00,500.00,480.00,8.00
,JNE3863,JNE3863-TU-XXXL,1.00,500.00,480.00,2.00
,JNE3864,JNE3864-TU-L,1.00,537.50,516.00,22.00
,JNE3864,JNE3864-TU-M,1.00,537.50,516.00,34.00
,JNE3864,JNE3864-TU-S,1.00,537.50,516.00,52.00
,JNE3864,JNE3864-TU-XL,1.00,537.50,516.00,18.00
,JNE3864,JNE3864-TU-XS,1.00,537.50,516.00,60.00
,JNE3864,JNE3864-TU-XXL,1.00,537.50,516.00,28.00
,JNE3864,JNE3864-TU-XXXL,1.00,537.50,516.00,0.00
,JNE3870,JNE3870-DR-L,1.00,687.50,660.00,1.00
,JNE3870,JNE3870-DR-M,1.00,687.50,660.00,2.00
,JNE3870,JNE3870-DR-S,1.00,687.50,660.00,8.00
,JNE3870,JNE3870-DR-XL,1.00,687.50,660.00,0.00
,JNE3870,JNE3870-DR-XS,1.00,687.50,660.00,42.00
,JNE3870,JNE3870-DR-XXL,1.00,687.50,660.00,3.00
,JNE3870,JNE3870-DR-XXXL,1.00,687.50,660.00,5.00
,PJNE3252,PJNE3252-KR-4XL,1.00,775.00,744.00,115.00
,PJNE3252,PJNE3252-KR-5XL,1.00,775.00,744.00,189.00
,PJNE3252,PJNE3252-KR-6XL,1.00,775.00,744.00,278.00
,PSET268,PSET268-KR-NP-4XL,1.00,1075.00,1032.00,65.00
,PSET268,PSET268-KR-NP-5XL,1.00,1075.00,1032.00,42.00
,PSET268,PSET268-KR-NP-6XL,1.00,1075.00,1032.00,53.00
,SET268,SET268-KR-NP-L,1.00,925.00,888.00,134.00
,SET268,SET268-KR-NP-M,1.00,925.00,888.00,148.00
,SET268,SET268-KR-NP-S,1.00,925.00,888.00,309.00
,SET268,SET268-KR-NP-XL,1.00,925.00,888.00,211.00
,SET268,SET268-KR-NP-XS,1.00,925.00,888.00,362.00
,SET268,SET268-KR-NP-XXL,1.00,925.00,888.00,246.00
,SET268,SET268-KR-NP-XXXL,1.00,925.00,888.00,207.00
,SET302,SET302-KR-PP-L,1.00,1037.50,996.00,8.00
,SET302,SET302-KR-PP-M,1.00,1037.50,996.00,12.00
,SET302,SET302-KR-PP-S,1.00,1037.50,996.00,22.00
,SET302,SET302-KR-PP-XL,1.00,1037.50,996.00,10.00
,SET302,SET302-KR-PP-XS,1.00,1037.50,996.00,26.00
,SET302,SET302-KR-PP-XXL,1.00,1037.50,996.00,29.00
,SET302,SET302-KR-PP-XXXL,1.00,1037.50,996.00,20.00
,SET315,SET315-KR-PP-L,1.00,925.00,888.00,70.00
,SET315,SET315-KR-PP-M,1.00,925.00,888.00,49.00
,SET315,SET315-KR-PP-S,1.00,925.00,888.00,63.00
,SET315,SET315-KR-PP-XL,1.00,925.00,888.00,60.00
,SET315,SET315-KR-PP-XS,1.00,925.00,888.00,35.00
,SET315,SET315-KR-PP-XXL,1.00,925.00,888.00,58.00
,SET315,SET315-KR-PP-XXXL,1.00,925.00,888.00,38.00
,SET317,SET317-KR-PP-L,1.00,1350.00,1296.00,23.00
,SET317,SET317-KR-PP-M,1.00,1350.00,1296.00,5.00
,SET317,SET317-KR-PP-S,1.00,1350.00,1296.00,23.00
,SET317,SET317-KR-PP-XL,1.00,1350.00,1296.00,40.00
,SET317,SET317-KR-PP-XS,1.00,1350.00,1296.00,31.00
,SET317,SET317-KR-PP-XXL,1.00,1350.00,1296.00,49.00
,SET317,SET317-KR-PP-XXXL,1.00,1350.00,1296.00,8.00
,SET339,SET339-KR-NP-L,1.00,737.50,708.00,17.00
,SET339,SET339-KR-NP-M,1.00,737.50,708.00,12.00
,SET339,SET339-KR-NP-S,1.00,737.50,708.00,15.00
,SET339,SET339-KR-NP-XL,1.00,737.50,708.00,36.00
,SET339,SET339-KR-NP-XS,1.00,737.50,708.00,18.00
,SET339,SET339-KR-NP-XXL,1.00,737.50,708.00,23.00
,SET339,SET339-KR-NP-XXXL,1.00,737.50,708.00,20.00
,SET342,SET342-KR-NP-L,1.00,1237.50,1188.00,38.00
,SET342,SET342-KR-NP-M,1.00,1237.50,1188.00,37.00
,SET342,SET342-KR-NP-S,1.00,1237.50,1188.00,70.00
,SET342,SET342-KR-NP-XL,1.00,1237.50,1188.00,63.00
,SET342,SET342-KR-NP-XS,1.00,1237.50,1188.00,68.00
,SET342,SET342-KR-NP-XXL,1.00,1237.50,1188.00,66.00
,SET342,SET342-KR-NP-XXXL,1.00,1237.50,1188.00,71.00
,SET343,SET343-KR-NP-L,1.00,1237.50,1188.00,37.00
,SET343,SET343-KR-NP-M,1.00,1237.50,1188.00,37.00
,SET343,SET343-KR-NP-S,1.00,1237.50,1188.00,64.00
,SET343,SET343-KR-NP-XL,1.00,1237.50,1188.00,31.00
,SET343,SET343-KR-NP-XS,1.00,1237.50,1188.00,24.00
,SET343,SET343-KR-NP-XXL,1.00,1237.50,1188.00,58.00
,SET343,SET343-KR-NP-XXXL,1.00,1237.50,1188.00,27.00
,SET347,SET347-KR-NP-L,1.00,925.00,888.00,5.00
,SET347,SET347-KR-NP-M,1.00,925.00,888.00,5.00
,SET347,SET347-KR-NP-S,1.00,925.00,888.00,2.00
,SET347,SET347-KR-NP-XL,1.00,925.00,888.00,5.00
,SET347,SET347-KR-NP-XS,1.00,925.00,888.00,1.00
,SET347,SET347-KR-NP-XXL,1.00,925.00,888.00,3.00
,SET347,SET347-KR-NP-XXXL,1.00,925.00,888.00,4.00
,SET348,SET348-KR-NP-L,1.00,1312.50,1260.00,45.00
,SET348,SET348-KR-NP-M,1.00,1312.50,1260.00,30.00
,SET348,SET348-KR-NP-S,1.00,1312.50,1260.00,61.00
,SET348,SET348-KR-NP-XL,1.00,1312.50,1260.00,29.00
,SET348,SET348-KR-NP-XS,1.00,1312.50,1260.00,8.00
,SET348,SET348-KR-NP-XXL,1.00,1312.50,1260.00,50.00
,SET348,SET348-KR-NP-XXXL,1.00,1312.50,1260.00,3.00
,SET349,SET349-KR-NP-L,1.00,1312.50,1260.00,0.00
,SET349,SET349-KR-NP-M,1.00,1312.50,1260.00,2.00
,SET349,SET349-KR-NP-S,1.00,1312.50,1260.00,0.00
,SET349,SET349-KR-NP-XL,1.00,1312.50,1260.00,2.00
,SET349,SET349-KR-NP-XS,1.00,1312.50,1260.00,8.00
,SET349,SET349-KR-NP-XXL,1.00,1312.50,1260.00,6.00
,SET349,SET349-KR-NP-XXXL,1.00,1312.50,1260.00,2.00
,SET350,SET350-KR-NP-L,1.00,1512.50,1452.00,36.00
,SET350,SET350-KR-NP-M,1.00,1512.50,1452.00,37.00
,SET350,SET350-KR-NP-S,1.00,1512.50,1452.00,64.00
,SET350,SET350-KR-NP-XL,1.00,1512.50,1452.00,39.00
,SET350,SET350-KR-NP-XS,1.00,1512.50,1452.00,38.00
,SET350,SET350-KR-NP-XXL,1.00,1512.50,1452.00,76.00
,SET350,SET350-KR-NP-XXXL,1.00,1512.50,1452.00,41.00
,SET355,SET355-KR-PP-L,1.00,1625.00,1560.00,3.00
,SET355,SET355-KR-PP-M,1.00,1625.00,1560.00,2.00
,SET355,SET355-KR-PP-S,1.00,1625.00,1560.00,25.00
,SET355,SET355-KR-PP-XL,1.00,1625.00,1560.00,5.00
,SET355,SET355-KR-PP-XS,1.00,1625.00,1560.00,15.00
,SET355,SET355-KR-PP-XXL,1.00,1625.00,1560.00,11.00
,SET355,SET355-KR-PP-XXXL,1.00,1625.00,1560.00,32.00
,SET358,SET358-KR-NP-L,1.00,1550.00,1488.00,2.00
,SET358,SET358-KR-NP-M,1.00,1550.00,1488.00,5.00
,SET358,SET358-KR-NP-S,1.00,1550.00,1488.00,11.00
,SET358,SET358-KR-NP-XL,1.00,1550.00,1488.00,3.00
,SET358,SET358-KR-NP-XS,1.00,1550.00,1488.00,22.00
,SET358,SET358-KR-NP-XXL,1.00,1550.00,1488.00,2.00
,SET358,SET358-KR-NP-XXXL,1.00,1550.00,1488.00,6.00
,SET373,SET373-KR-PP-L,1.00,1000.00,960.00,59.00
,SET373,SET373-KR-PP-M,1.00,1000.00,960.00,60.00
,SET373,SET373-KR-PP-S,1.00,1000.00,960.00,65.00
,SET373,SET373-KR-PP-XL,1.00,1000.00,960.00,55.00
,SET373,SET373-KR-PP-XS,1.00,1000.00,960.00,69.00
,SET373,SET373-KR-PP-XXL,1.00,1000.00,960.00,62.00
,SET373,SET373-KR-PP-XXXL,1.00,1000.00,960.00,59.00
,SET375,SET375-KR-NP-L,1.00,737.50,708.00,7.00
,SET375,SET375-KR-NP-M,1.00,737.50,708.00,6.00
,SET375,SET375-KR-NP-S,1.00,737.50,708.00,14.00
,SET375,SET375-KR-NP-XL,1.00,737.50,708.00,11.00
,SET375,SET375-KR-NP-XS,1.00,737.50,708.00,12.00
,SET375,SET375-KR-NP-XXL,1.00,737.50,708.00,60.00
,SET375,SET375-KR-NP-XXL,1.00,737.50,708.00,60.00
,SET378,SET378-KR-NP-L,1.00,1512.50,1452.00,6.00
,SET378,SET378-KR-NP-M,1.00,1512.50,1452.00,3.00
,SET378,SET378-KR-NP-S,1.00,1512.50,1452.00,5.00
,SET378,SET378-KR-NP-XL,1.00,1512.50,1452.00,7.00
,SET378,SET378-KR-NP-XS,1.00,1512.50,1452.00,5.00
,SET378,SET378-KR-NP-XXL,1.00,1512.50,1452.00,6.00
,SET378,SET378-KR-NP-XXXL,1.00,1512.50,1452.00,3.00
,SET380,SET380-KR-NP-L,1.00,1350.00,1296.00,2.00
,SET380,SET380-KR-NP-M,1.00,1350.00,1296.00,1.00
,SET380,SET380-KR-NP-S,1.00,1350.00,1296.00,11.00
,SET380,SET380-KR-NP-XL,1.00,1350.00,1296.00,0.00
,SET380,SET380-KR-NP-XS,1.00,1350.00,1296.00,11.00
,SET380,SET380-KR-NP-XXL,1.00,1350.00,1296.00,2.00
,SET380,SET380-KR-NP-XXXL,1.00,1350.00,1296.00,0.00
,SET394,SET394-KR-NP-L,1.00,1475.00,1416.00,37.00
,SET394,SET394-KR-NP-M,1.00,1475.00,1416.00,17.00
,SET394,SET394-KR-NP-S,1.00,1475.00,1416.00,40.00
,SET394,SET394-KR-NP-XL,1.00,1475.00,1416.00,50.00
,SET394,SET394-KR-NP-XS,1.00,1475.00,1416.00,19.00
,SET394,SET394-KR-NP-XXL,1.00,1475.00,1416.00,58.00
,SET394,SET394-KR-NP-XXXL,1.00,1475.00,1416.00,55.00
,SET397,SET397-KR-NP-L,1.00,1350.00,1296.00,2.00
,SET397,SET397-KR-NP-M,1.00,1350.00,1296.00,6.00
,SET397,SET397-KR-NP-S,1.00,1350.00,1296.00,8.00
,SET397,SET397-KR-NP-XL,1.00,1350.00,1296.00,4.00
,SET397,SET397-KR-NP-XS,1.00,1350.00,1296.00,11.00
,SET397,SET397-KR-NP-XXL,1.00,1350.00,1296.00,6.00
,SET397,SET397-KR-NP-XXXL,1.00,1350.00,1296.00,6.00
,SET405,SET405-KR-NP-L,1.00,812.50,780.00,8.00
,SET405,SET405-KR-NP-M,1.00,812.50,780.00,13.00
,SET405,SET405-KR-NP-S,1.00,812.50,780.00,40.00
,SET405,SET405-KR-NP-XL,1.00,812.50,780.00,18.00
,SET405,SET405-KR-NP-XS,1.00,812.50,780.00,22.00
,SET405,SET405-KR-NP-XXL,1.00,812.50,780.00,47.00
,SET405,SET405-KR-NP-XXXL,1.00,812.50,780.00,66.00
,SET405,SET405-KR-NP-XXXL,1.00,812.50,780.00,66.00
,SET409,SET409-KR-NP-L,1.00,812.50,780.00,95.00
,SET409,SET409-KR-NP-M,1.00,812.50,780.00,83.00
,SET409,SET409-KR-NP-S,1.00,812.50,780.00,93.00
,SET409,SET409-KR-NP-XL,1.00,812.50,780.00,82.00
,SET409,SET409-KR-NP-XS,1.00,812.50,780.00,74.00
,SET409,SET409-KR-NP-XXL,1.00,812.50,780.00,87.00
,SET413,SET413-KR-NP-L,1.00,925.00,888.00,14.00
,SET413,SET413-KR-NP-M,1.00,925.00,888.00,15.00
,SET413,SET413-KR-NP-S,1.00,925.00,888.00,38.00
,SET413,SET413-KR-NP-XL,1.00,925.00,888.00,37.00
,SET413,SET413-KR-NP-XS,1.00,925.00,888.00,10.00
,SET413,SET413-KR-NP-XXL,1.00,925.00,888.00,47.00
,SET413,SET413-KR-NP-XXXL,1.00,925.00,888.00,32.00
,SHIPPING,SHIPPING,1.00,36400.00,36400.00,0.00
,CMB5,CMB5-JNE3840,5.00,374.00,1870.00,0.00
,CMB5,CMB5-JNE3839,5.00,374.00,1870.00,0.00
,CMB5,CMB5-JNE3845,5.00,374.00,1870.00,0.00
,CMB5,CMB5-JNE3847,5.00,374.00,1870.00,0.00
,CMB5,CMB5-JNE3844,5.00,374.00,1870.00,0.00
,JNE2101,JNE2101-KR-210-S,1.00,306.25,306.00,1.00
,JNE2101,JNE2101-KR-210-L,1.00,306.25,306.00,1.00
,JNE2101,JNE2101-KR-210-XL,1.00,306.25,306.00,1.00
,JNE2101,JNE2101-KR-210-XXL,1.00,306.25,306.00,1.00
,JNE2101,JNE2101-KR-210-XXXL,1.00,306.25,306.00,2.00
,JNE3398,JNE3398-KR-S,1.00,356.25,356.00,4.00
,JNE3398,JNE3398-KR-M,1.00,356.25,356.00,1.00
,JNE3398,JNE3398-KR-L,1.00,356.25,356.00,1.00
,JNE3398,JNE3398-KR-XL,1.00,356.25,356.00,2.00
,JNE3635,JNE3635-KR-S,1.00,431.25,431.00,116.00
,JNE3635,JNE3635-KR-M,1.00,431.25,431.00,117.00
,JNE3635,JNE3635-KR-L,1.00,431.25,431.00,124.00
,JNE3635,JNE3635-KR-XL,1.00,431.25,431.00,106.00
,JNE3635,JNE3635-KR-XXL,1.00,431.25,431.00,113.00
,JNE3635,JNE3635-KR-XXXL,1.00,431.25,431.00,26.00
,JNE3627,JNE3627-KR-S,1.00,393.75,394.00,6.00
,JNE3627,JNE3627-KR-M,1.00,393.75,394.00,42.00
,JNE3627,JNE3627-KR-L,1.00,393.75,394.00,32.00
,JNE3627,JNE3627-KR-XL,1.00,393.75,394.00,35.00
,JNE3627,JNE3627-KR-XXL,1.00,393.75,394.00,0.00
,JNE3627,JNE3627-KR-XXXL,1.00,393.75,394.00,4.00
,SHIPPING,SHIPPING,1.00,5400.00,5400.00,0.00
,J0096,J0096-KR-M,1.00,562.50,534.00,64.00
,J0096,J0096-KR-XL,1.00,562.50,534.00,111.00
,J0120,J0120-TP-S,1.00,387.50,368.00,1.00
,J0120,J0120-TP-M,1.00,387.50,368.00,4.00
,J0120,J0120-TP-L,1.00,387.50,368.00,2.00
,J0201,J0201-TP-S,1.00,562.50,534.00,2.00
,J0201,J0201-TP-M,1.00,562.50,534.00,2.00
,J0201,J0201-TP-L,1.00,562.50,534.00,4.00
,J0201,J0201-TP-XL,1.00,562.50,534.00,2.00
,J0354,J0354-KR-S,1.00,562.50,534.00,65.00
,J0354,J0354-KR-L,1.00,562.50,534.00,45.00
,J0354,J0354-KR-XXL,1.00,562.50,534.00,46.00
,JNE2171,JNE2171-KR-437-XXXL,1.00,500.00,475.00,0.00
,JNE3423,JNE3423-KR-XXXL,1.00,362.50,344.00,0.00
,JNE3441,JNE3441-KR-XS,1.00,425.00,404.00,1.00
,JNE3445,JNE3445-KR-XXXL,1.00,425.00,404.00,12.00
,JNE3546,JNE3546-KR-S,1.00,425.00,404.00,9.00
,JNE3546,JNE3546-KR-XXL,1.00,425.00,404.00,6.00
,JNE3546,JNE3546-KR-XXXL,1.00,425.00,404.00,0.00
,JNE3555,JNE3555-KR-XXXL,1.00,462.50,439.00,0.00
,JNE3565,JNE3565-KR-XL,1.00,412.50,392.00,1.00
,JNE3571,JNE3571-KR-XS,1.00,425.00,404.00,17.00
,JNE3571,JNE3571-KR-M,1.00,425.00,404.00,135.00
,JNE3571,JNE3571-KR-XXXL,1.00,425.00,404.00,14.00
,JNE3659,JNE3659-TP-L,1.00,350.00,332.00,82.00
,JNE3659,JNE3659-TP-XL,1.00,350.00,332.00,52.00
,JNE3665,JNE3665-TP-L,1.00,387.50,368.00,119.00
,JNE3672,JNE3672-TU-XXL,1.00,500.00,475.00,4.00
,JNE3672,JNE3672-TU-M,1.00,500.00,475.00,3.00
,JNE3673,JNE3673-TU-S,1.00,537.50,511.00,8.00
,JNE3673,JNE3673-TU-M,1.00,537.50,511.00,8.00
,JNE3673,JNE3673-TU-L,1.00,537.50,511.00,10.00
,JNE3673,JNE3673-TU-XL,1.00,537.50,511.00,7.00
,JNE3673,JNE3673-TU-XXL,1.00,537.50,511.00,11.00
,JNE3673,JNE3673-TU-XXXL,1.00,537.50,511.00,7.00
,JNE3688,JNE3688-TU-L,1.00,537.50,511.00,0.00
,JNE3688,JNE3688-TU-XXL,1.00,537.50,511.00,1.00
,JNE3688,JNE3688-TU-XXXL,1.00,537.50,511.00,7.00
,JNE3688,JNE3688-TU-S,1.00,537.50,511.00,4.00
,JNE3688,JNE3688-TU-M,1.00,537.50,511.00,0.00
,JNE3697,JNE3697-KR-XL,1.00,462.50,439.00,18.00
,JNE3697,JNE3697-KR-M,1.00,462.50,439.00,11.00
,JNE3697,JNE3697-KR-XXL,1.00,462.50,439.00,8.00
,PJNE3068,PJNE3068-KR-4XL,1.00,775.00,736.00,39.00
,PJNE3068,PJNE3068-KR-5XL,1.00,775.00,736.00,3.00
,PJNE3068,PJNE3068-KR-6XL,1.00,775.00,736.00,3.00
,PJNE3423,PJNE3423-KR-6XL,1.00,537.50,511.00,4.00
,SET273,SET273-KR-NP-M,1.00,687.50,653.00,347.00
,SET327,SET327-KR-DPT-M,1.00,1000.00,950.00,7.00
,SET327,SET327-KR-DPT-L,1.00,1000.00,950.00,4.00
,SET327,SET327-KR-DPT-XL,1.00,1000.00,950.00,3.00
,J0014,J0014-LCD-XL,1.00,1312.50,1247.00,24.00
,J0014,J0014-LCD-S,1.00,1312.50,1247.00,95.00
,J0014,J0014-LCD-XS,1.00,1312.50,1247.00,30.00
,J0014,J0014-LCD-M,1.00,1312.50,1247.00,10.00
,J0014,J0014-LCD-XXL,1.00,1312.50,1247.00,44.00
,J0014,J0014-LCD-XXXL,1.00,1312.50,1247.00,72.00
,J0014,J0014-LCD-L,1.00,1312.50,1247.00,51.00
,J0041,J0041-SET-XXL,1.00,750.00,712.00,4.00
,J0041,J0041-SET-S,1.00,750.00,712.00,4.00
,J0041,J0041-SET-L,1.00,750.00,712.00,27.00
,J0041,J0041-SET-XL,1.00,750.00,712.00,75.00
,J0041,J0041-SET-XS,1.00,750.00,712.00,29.00
,J0041,J0041-SET-M,1.00,750.00,712.00,4.00
,J0041,J0041-SET-XXXL,1.00,750.00,712.00,4.00
,J0096,J0096-KR-XS,1.00,562.50,534.00,63.00
,J0096,J0096-KR-S,1.00,562.50,534.00,74.00
,J0096,J0096-KR-L,1.00,562.50,534.00,140.00
,J0096,J0096-KR-XXL,1.00,562.50,534.00,44.00
,J0096,J0096-KR-XXXL,1.00,562.50,534.00,98.00
,J0118,J0118-TP-XS,1.00,425.00,404.00,7.00
,J0118,J0118-TP-XL,1.00,425.00,404.00,122.00
,J0118,J0118-TP-XXL,1.00,425.00,404.00,87.00
,J0118,J0118-TP-M,1.00,425.00,404.00,88.00
,J0118,J0118-TP-L,1.00,425.00,404.00,61.00
,J0118,J0118-TP-S,1.00,425.00,404.00,34.00
,J0118,J0118-TP-XXXL,1.00,425.00,404.00,122.00
,J0119,J0119-TP-XS,1.00,500.00,475.00,48.00
,J0119,J0119-TP-L,1.00,500.00,475.00,62.00
,J0119,J0119-TP-XXL,1.00,500.00,475.00,8.00
,J0119,J0119-TP-S,1.00,500.00,475.00,24.00
,J0119,J0119-TP-M,1.00,500.00,475.00,110.00
,J0119,J0119-TP-XL,1.00,500.00,475.00,4.00
,J0119,J0119-TP-XXXL,1.00,500.00,475.00,35.00
,J0120,J0120-TP-XL,1.00,387.50,368.00,1.00
,J0120,J0120-TP-XS,1.00,387.50,368.00,1.00
,J0120,J0120-TP-XXL,1.00,387.50,368.00,0.00
,J0120,J0120-TP-XXXL,1.00,387.50,368.00,1.00
,J0195,J0195-TP-XL,1.00,612.50,582.00,2.00
,J0195,J0195-TP-L,1.00,612.50,582.00,0.00
,J0195,J0195-TP-XXL,1.00,612.50,582.00,4.00
,J0195,J0195-TP-XS,1.00,612.50,582.00,21.00
,J0195,J0195-TP-M,1.00,612.50,582.00,6.00
,J0195,J0195-TP-XXXL,1.00,612.50,582.00,31.00
,J0195,J0195-TP-S,1.00,612.50,582.00,36.00
,J0197,J0197-TP-M,1.00,562.50,534.00,3.00
,J0197,J0197-TP-L,1.00,562.50,534.00,6.00
,J0197,J0197-TP-XL,1.00,562.50,534.00,5.00
,J0197,J0197-TP-S,1.00,562.50,534.00,6.00
,J0197,J0197-TP-XXL,1.00,562.50,534.00,7.00
,J0197,J0197-TP-XS,1.00,562.50,534.00,38.00
,J0197,J0197-TP-XXXL,1.00,562.50,534.00,25.00
,J0198,J0198-TP-XXL,1.00,562.50,534.00,10.00
,J0198,J0198-TP-XS,1.00,562.50,534.00,11.00
,J0198,J0198-TP-XXXL,1.00,562.50,534.00,8.00
,J0198,J0198-TP-S,1.00,562.50,534.00,3.00
,J0198,J0198-TP-L,1.00,562.50,534.00,35.00
,J0198,J0198-TP-XL,1.00,562.50,534.00,64.00
,J0198,J0198-TP-M,1.00,562.50,534.00,55.00
,J0201,J0201-TP-XXXL,1.00,562.50,534.00,5.00
,J0201,J0201-TP-XXL,1.00,562.50,534.00,5.00
,J0201,J0201-TP-XS,1.00,562.50,534.00,19.00
,J0203,J0203-TP-XXL,1.00,612.50,582.00,3.00
,J0203,J0203-TP-XXXL,1.00,612.50,582.00,8.00
,J0203,J0203-TP-XS,1.00,612.50,582.00,7.00
,J0203,J0203-TP-XL,1.00,612.50,582.00,10.00
,J0203,J0203-TP-M,1.00,612.50,582.00,23.00
,J0203,J0203-TP-S,1.00,612.50,582.00,33.00
,J0203,J0203-TP-L,1.00,612.50,582.00,45.00
,J0351,J0351-SET-XL,1.00,687.50,653.00,7.00
,J0351,J0351-SET-XXL,1.00,687.50,653.00,25.00
,J0351,J0351-SET-XS,1.00,687.50,653.00,4.00
,J0351,J0351-SET-XXXL,1.00,687.50,653.00,17.00
,J0351,J0351-SET-M,1.00,687.50,653.00,5.00
,J0351,J0351-SET-S,1.00,687.50,653.00,0.00
,J0351,J0351-SET-L,1.00,687.50,653.00,9.00
,J0354,J0354-KR-XL,1.00,562.50,534.00,81.00
,J0354,J0354-KR-M,1.00,562.50,534.00,40.00
,JNE2014,JNE2014-KR-178-XXXL,1.00,462.50,439.00,7.00
,JNE2014,JNE2014-KR-178-XXL,1.00,462.50,439.00,34.00
,JNE2171,JNE2171-KR-437-XL,1.00,500.00,475.00,1.00
,JNE2171,JNE2171-KR-437-XS,1.00,500.00,475.00,94.00
,JNE2171,JNE2171-KR-437-L,1.00,500.00,475.00,21.00
,JNE2171,JNE2171-KR-437-XXL,1.00,500.00,475.00,2.00
,JNE2171,JNE2171-KR-437-S,1.00,500.00,475.00,210.00
,JNE2171,JNE2171-KR-437-M,1.00,500.00,475.00,5.00
,JNE3068,JNE3068-KR-XXL,1.00,687.50,653.00,155.00
,JNE3405,JNE3405-KR-XXL,1.00,350.00,332.00,57.00
,JNE3405,JNE3405-KR-XXL,1.00,350.00,332.00,57.00
,JNE3405,JNE3405-KR-XXXL,1.00,350.00,332.00,23.00
,JNE3405,JNE3405-KR-XXXL,1.00,350.00,332.00,23.00
,JNE3405,JNE3405-KR-XL,1.00,350.00,332.00,0.00
,JNE3405,JNE3405-KR-XS,1.00,350.00,332.00,28.00
,JNE3405,JNE3405-KR-S,1.00,350.00,332.00,0.00
,JNE3405,JNE3405-KR-L,1.00,350.00,332.00,0.00
,JNE3405,JNE3405-KR-M,1.00,350.00,332.00,0.00
,JNE3423,JNE3423-KR-XXL,1.00,362.50,344.00,75.00
,JNE3439,JNE3439-KR-XXXL,1.00,350.00,332.00,63.00
,JNE3439,JNE3439-KR-XS,1.00,350.00,332.00,70.00
,JNE3439,JNE3439-KR-XXL,1.00,350.00,332.00,92.00
,JNE3439,JNE3439-KR-M,1.00,350.00,332.00,116.00
,JNE3439,JNE3439-KR-L,1.00,350.00,332.00,57.00
,JNE3439,JNE3439-KR-XL,1.00,350.00,332.00,51.00
,JNE3439,JNE3439-KR-S,1.00,350.00,332.00,124.00
,JNE3441,JNE3441-KR-XL,1.00,425.00,404.00,66.00
,JNE3441,JNE3441-KR-XXXL,1.00,425.00,404.00,4.00
,JNE3441,JNE3441-KR-M,1.00,425.00,404.00,36.00
,JNE3441,JNE3441-KR-L,1.00,425.00,404.00,69.00
,JNE3441,JNE3441-KR-S,1.00,425.00,404.00,14.00
,JNE3441,JNE3441-KR-XXL,1.00,425.00,404.00,37.00
,JNE3445,JNE3445-KR-XXL,1.00,425.00,404.00,4.00
,JNE3534,JNE3534-KR-XXL,1.00,387.50,368.00,1.00
,JNE3534,JNE3534-KR-S,1.00,387.50,368.00,4.00
,JNE3534,JNE3534-KR-M,1.00,387.50,368.00,4.00
,JNE3534,JNE3534-KR-XL,1.00,387.50,368.00,3.00
,JNE3534,JNE3534-KR-XXXL,1.00,387.50,368.00,1.00
,JNE3534,JNE3534-KR-XS,1.00,387.50,368.00,29.00
,JNE3534,JNE3534-KR-L,1.00,387.50,368.00,0.00
,JNE3546,JNE3546-KR-XL,1.00,425.00,404.00,2.00
,JNE3546,JNE3546-KR-M,1.00,425.00,404.00,5.00
,JNE3546,JNE3546-KR-L,1.00,425.00,404.00,9.00
,JNE3546,JNE3546-KR-XS,1.00,425.00,404.00,21.00
,JNE3553,JNE3553-KR-L,1.00,462.50,439.00,4.00
,JNE3553,JNE3553-KR-M,1.00,462.50,439.00,65.00
,JNE3553,JNE3553-KR-XXXL,1.00,462.50,439.00,29.00
,JNE3553,JNE3553-KR-XL,1.00,462.50,439.00,1.00
,JNE3553,JNE3553-KR-XS,1.00,462.50,439.00,49.00
,JNE3553,JNE3553-KR-S,1.00,462.50,439.00,58.00
,JNE3553,JNE3553-KR-XXL,1.00,462.50,439.00,35.00
,JNE3555,JNE3555-KR-XS,1.00,462.50,439.00,16.00
,JNE3555,JNE3555-KR-S.,1.00,462.50,439.00,0.00
,JNE3555,JNE3555-KR-L,1.00,462.50,439.00,3.00
,JNE3555,JNE3555-KR-XL,1.00,462.50,439.00,2.00
,JNE3555,JNE3555-KR-M,1.00,462.50,439.00,12.00
,JNE3555,JNE3555-KR-XXL,1.00,462.50,439.00,19.00
,JNE3565,JNE3565-KR-XXL,1.00,412.50,392.00,1.00
,JNE3565,JNE3565-KR-XXXL,1.00,412.50,392.00,0.00
,JNE3565,JNE3565-KR-M,1.00,412.50,392.00,7.00
,JNE3565,JNE3565-KR-S,1.00,412.50,392.00,29.00
,JNE3565,JNE3565-KR-XS,1.00,412.50,392.00,32.00
,JNE3565,JNE3565-KR-L,1.00,412.50,392.00,4.00
,JNE3571,JNE3571-KR-L,1.00,425.00,404.00,147.00
,JNE3571,JNE3571-KR-XL,1.00,425.00,404.00,68.00
,JNE3571,JNE3571-KR-S,1.00,425.00,404.00,22.00
,JNE3571,JNE3571-KR-XXL,1.00,425.00,404.00,25.00
,JNE3659,JNE3659-TP-M,1.00,350.00,332.00,56.00
,JNE3659,JNE3659-TP-S,1.00,350.00,332.00,3.00
,JNE3659,JNE3659-TP-XXL,1.00,350.00,332.00,4.00
,JNE3659,JNE3659-TP-XS,1.00,350.00,332.00,15.00
,JNE3665,JNE3665-TP-XS,1.00,387.50,368.00,24.00
,JNE3665,JNE3665-TP-XXL,1.00,387.50,368.00,29.00
